cluster_id,top_keywords,earliest_published,latest_published,article_count
6642,"china, floods, flood, dead, europe, death toll, germany, video",2021-07-15T11:50:19.170Z,2021-08-02T11:15:12.457Z,24
8236,"sky, watch, meteor, shooting, star, sa, abuzz, bright",2021-08-25T09:22:21.833Z,2021-08-25T18:57:25.663Z,2
3628,"protect, identity, sending, nude, image",2021-05-07T08:52:07.300Z,2021-05-07T08:52:07.300Z,1
6182,"story, miss, inbox, weekday",2021-07-05T05:09:52.487Z,2021-07-05T05:09:52.487Z,1
4957,"brian shivambu, vele investments, pay, received, vele, investments",2021-06-07T08:59:50.673Z,2021-06-07T08:59:50.673Z,1
5299,"hyena, sa, boy, mauled, surgery, surgeons, face, attack",2021-06-15T04:04:39.083Z,2021-07-02T15:31:10.253Z,4
1154,"nac, artists, sitin, going, millions, funding, art, inside",2021-03-16T21:44:33.070Z,2021-04-28T16:17:37.120Z,17
6870,"ascendis, shareholder, activist, group, happy, jobsaving, sale, animal",2021-07-21T19:00:19.853Z,2021-07-21T19:00:19.853Z,1
9122,"verge, breakthrough",2021-09-07T11:01:04.290Z,2021-09-07T11:01:04.290Z,1
9075,"wild boars, organised, breakout, piglets, showing, high, levels, intelligence",2021-09-06T19:51:40.100Z,2021-09-06T19:51:40.100Z,1
9219,"long covid, fully, vaccinated, lowers, risk, developing, large, study",2021-09-08T06:36:44.460Z,2021-09-08T06:36:44.460Z,1
9062,"humanitarian crisis, un, footage, northern, ethiopia, shows",2021-09-06T16:59:55.517Z,2021-09-06T16:59:55.517Z,1
9047,"hurricane ida, us, probing, nearly, oil, spills, wake",2021-09-06T15:15:05.380Z,2021-09-06T15:15:05.380Z,1
9085,"town, history, honoured",2021-09-07T04:16:04.807Z,2021-09-07T04:16:04.807Z,1
7725,"company, californiabased, conducts, longest, evtol, flight, air taxis, uberbacked",2021-08-12T04:21:56.380Z,2021-08-12T05:00:07.790Z,2
5900,"bet awards, gallery, favourite, looks, 2021, megan thee stallion, lil nas x, icymi",2021-06-28T10:33:24.780Z,2021-06-29T12:19:05.450Z,2
9032,"jeff bezos, invested, new, antiaging, biotech, startup",2021-09-06T13:11:04.583Z,2021-09-06T13:11:04.583Z,1
1989,"charlize theron, justin bieber, snoring, food, poisoning, tortoises, justin, bieber",2021-04-01T12:26:29.213Z,2021-04-08T14:29:30.837Z,2
6571,"print, edition, online, destroyed, kzn, darkest, hour, ray",2021-07-14T06:37:19.097Z,2021-07-17T04:26:45.870Z,5
8274,"nfp, founding, leader, mlotshwa, resigns",2021-08-26T04:37:41.457Z,2021-08-26T04:37:41.457Z,1
1228,"feel good, cape town, watch, makeshift, library, safe, cape, town",2021-03-17T17:41:28.890Z,2021-03-17T17:41:28.890Z,1
10774,"beirut blast, probe, frozen, judge, impartiality, suit, source",2021-09-27T12:35:11.433Z,2021-09-27T12:35:11.433Z,1
10700,"netball, sport, schools, challenge, complete, success, veterans, hosted",2021-09-27T04:41:22.140Z,2021-10-02T04:13:05.687Z,5
5759,"white collar heist, podcast, fugitive, bobroff, attorneys, remain, untouched",2021-06-24T14:03:21.980Z,2021-06-24T14:03:21.980Z,1
10647,"hanging judge, var, potential",2021-09-25T22:04:36.810Z,2021-09-25T22:04:36.810Z,1
5333,"linmanuel, miranda, apologises, lack, afrolatino, representation, new, musical",2021-06-15T13:29:37.743Z,2021-06-15T13:29:37.743Z,1
7693,"trailer, final, season, lucifer",2021-08-11T10:40:34.547Z,2021-08-11T10:40:34.547Z,1
5869,"lions, covid19, covid, test, springboks, positive, georgia, training",2021-06-27T13:53:24.167Z,2021-07-20T16:04:57.967Z,20
1671,"miss universe, natasha joubert, sa, miss, universe, event, natasha, joubert",2021-03-26T12:49:51.137Z,2021-05-04T13:39:04.590Z,13
2667,"thuso mbedu, railroad, viola davis, underground, viola, davis, star, thuso",2021-04-16T07:29:45.483Z,2021-05-31T12:52:08.437Z,14
5797,"condo, florida, collapse, collapsed, building, rises, rubble, missing",2021-06-25T06:58:43.297Z,2021-07-10T16:44:59.267Z,41
6531,"prince carl philip, princess sofia, sweden, share, family, photo, sweet, portrait",2021-07-13T09:19:45.390Z,2021-07-13T14:26:49.637Z,2
9913,"madibaz, basketball, ready, ussa, pressure",2021-09-16T04:44:17.473Z,2021-09-16T04:44:17.473Z,1
5652,"gauteng, level 4, kzn, sa, lockdown, adjusted, level 4 lockdown, tourism",2021-06-23T04:31:50.380Z,2021-07-14T12:21:13.523Z,30
9885,"drive, big, walk, cancer, merchandise",2021-09-16T04:21:27.120Z,2021-09-16T04:21:27.120Z,1
2437,"mtn, vodacom, consortium, ethiopia, mobile money, new, vodafone, group",2021-04-12T11:42:33.070Z,2021-06-17T16:43:35.327Z,11
1130,"northern cape, road, tripping",2021-03-16T14:04:45.327Z,2021-03-16T14:04:45.327Z,1
2979,"suv, watch, nissan, readies, trademark, xtrail, expanding, portfolio",2021-04-22T12:00:59.977Z,2021-04-22T12:00:59.977Z,1
5829,"eff, sahpra, vaccine, lockdown regulations, protest, convenor, faces, criminal",2021-06-25T16:46:58.523Z,2021-07-01T15:38:23.580Z,5
9673,"xmen, dark, phoenix",2021-09-14T04:21:13.677Z,2021-09-14T04:21:13.677Z,1
253,"gorbachev, soviet, leader, marks, 90th, birthday, zoom",2021-03-02T14:00:08.457Z,2021-03-02T14:00:08.457Z,1
9451,"ronaldo, second, united, debut, newcastle, solskjaer",2021-09-10T14:11:48.827Z,2021-09-10T14:11:48.827Z,1
3742,"miss universe, miss, universe, natasha joubert, photos, zozibini, watch, competition",2021-05-10T12:31:39.620Z,2021-05-24T09:45:31.100Z,19
5530,"sandton city, look, adidas, new, store, digital, mirrors, concierge",2021-06-19T10:26:00.970Z,2021-06-19T10:26:00.970Z,1
2070,"hle, transition, music, tv",2021-04-04T08:52:43.200Z,2021-04-04T08:52:43.200Z,1
7424,"standards, low, dangers, bpa, bottle, boot, bottie, milk",2021-08-04T08:52:03.440Z,2021-08-13T09:21:29.687Z,7
3048,"brand sa, collapse, imminent, acting, minister, trying, fix, soe",2021-04-24T08:18:36.550Z,2021-04-26T13:24:44.710Z,2
8643,"past, matric, exam, papers, business, studies",2021-09-01T09:12:18.950Z,2021-09-01T09:12:18.950Z,1
5600,"wicked, tame, trail",2021-06-22T07:43:00.970Z,2021-06-22T07:43:00.970Z,1
4798,"free state, meet, teen, collection, reptiles",2021-06-02T13:01:34.063Z,2021-06-02T13:01:34.063Z,1
4838,"capenature, searches, remaining, escaped, crocodiles, breede, river",2021-06-03T09:09:59.910Z,2021-06-03T09:09:59.910Z,1
5156,"michael b jordan, lori harvey, speaks, future, disses, relationship",2021-06-11T05:35:31.830Z,2021-06-11T05:35:31.830Z,1
10502,"hoërskool, despatch, se",2021-09-23T04:11:48.860Z,2021-09-23T04:11:48.860Z,1
1169,"rarely, seen, memorial, cross, open, viewing, pietermaritzburg, week",2021-03-17T04:39:43.877Z,2021-03-17T04:39:43.877Z,1
9311,"ucr, fm, celebrates, 25th, anniversary",2021-09-09T07:00:06.660Z,2021-09-09T07:00:06.660Z,1
6326,"hawaii, mayor, asking, airlines, pause, flights, travellers, invade",2021-07-07T15:08:53.063Z,2021-07-07T15:08:53.063Z,1
5790,"hennessey mammoth 1000 trx, meet, 756kw, world, fastest, bakkie",2021-06-25T02:31:27.343Z,2021-06-25T02:31:27.343Z,1
622,"south africa, want, hike, onestop, platform, book, trails",2021-03-07T09:25:04.327Z,2021-03-07T09:25:04.327Z,1
1774,"divorce, gunguluzas, split, finalised, lebo gunguluza, confirms, rhoj, lebo",2021-03-29T13:28:16.897Z,2021-03-31T12:33:16.577Z,2
8291,"shaleen, surtierichards, makes, final, appearance, arendsvlei",2021-08-26T14:05:55.960Z,2021-08-26T14:05:55.960Z,1
8011,"rage, creativity, local, mom, shares, daughter, whimsical, coronavirus",2021-08-18T13:01:34.223Z,2021-08-18T13:01:34.223Z,1
4276,"outsurance, beats, best",2021-05-21T07:02:39.390Z,2021-05-21T07:02:39.390Z,1
11078,"abathembu, king, son, differences, aside",2021-09-30T07:02:32.157Z,2021-09-30T07:02:32.157Z,1
1662,"comrades, worldwide, interest, virtual, 100th, race, run, confirm",2021-03-26T11:00:15.670Z,2021-03-30T07:11:26.483Z,2
9474,"power station, fire, kendal, damages, unit, shut",2021-09-11T08:22:19.530Z,2021-09-11T08:22:19.530Z,1
9020,"leader, nfp, zanele, died, late, national freedom party, dies, obituary",2021-09-06T11:50:54.097Z,2021-09-11T20:25:14.367Z,8
9022,"europe, biggest, mullet, competition, stages, comeback, like, hairstyle",2021-09-06T12:17:33.827Z,2021-09-09T16:06:55.030Z,3
8661,"standard bank, personal, named, africa, best, bank, wealth, management",2021-09-01T11:38:23.427Z,2021-09-03T14:11:45.430Z,4
9040,"princess charlene, hospitalisation, prince albert, princess, charlene, palace, condition, reassuring",2021-09-06T14:25:35.767Z,2021-09-12T06:54:37.250Z,4
9414,"premier league, wrap, ronaldo, poised, united, debut, city, face",2021-09-10T08:41:41.283Z,2021-09-10T08:41:41.283Z,1
9470,"woman, applying, r350, relief, grant, emotionally, taxing",2021-09-11T04:16:04.260Z,2021-09-11T04:16:04.260Z,1
9015,"students, arrested, mobilisation, gathering, central, durban",2021-09-06T11:15:13.993Z,2021-09-06T11:15:13.993Z,1
8995,"level, sport, winning, met, team, ufs, stars, grow",2021-09-06T09:55:35.910Z,2021-09-10T20:02:20.547Z,8
9035,"rugby championship, springboks, start, 4week, run, bid, retain, title",2021-09-06T14:05:51.403Z,2021-09-06T14:05:51.403Z,1
9160,"court, eskom files, slush, fund, limpopo, mec, case, takes",2021-09-07T15:44:37.393Z,2021-09-21T12:26:21.593Z,5
9403,"actor, kathryn, prescott, icu, hit, truck",2021-09-10T06:34:12.893Z,2021-09-10T06:34:12.893Z,1
2322,"sars, busts, diplomats, selling, illicit, alcohol, cheating, taxman",2021-04-09T05:43:07.473Z,2021-04-09T05:43:07.473Z,1
9247,"new, fedhealth, mtb, challenge, route",2021-09-08T10:57:38.390Z,2021-09-08T10:57:38.390Z,1
8465,"mozambique, south african, centre, corruption, scandal, expresident, son, denies",2021-08-30T16:08:28.653Z,2021-09-02T10:00:37.667Z,3
9427,"fitch, refers, taiwan, china, jolts, traders, irks, taipei",2021-09-10T10:13:29.100Z,2021-09-10T10:13:29.100Z,1
9330,"justice, pietermaritzburg, protesters, teen, shot, times, kzn, bailed",2021-09-09T09:29:01.183Z,2021-09-10T04:03:09.940Z,2
5206,"oil, opec, demand, output, year, oil price, uae, deal",2021-06-12T07:34:28.673Z,2021-07-18T14:21:39.720Z,9
6920,"prison, covid19, jacob zuma, hospital, leeuwkop, dead, lockdown, looting",2021-07-22T17:43:51.463Z,2021-08-18T17:47:00.627Z,15
9306,"watch, life, work, look, like",2021-09-09T05:34:02.137Z,2021-09-09T05:34:02.137Z,1
9457,"lagos, collect, vat, challenging, central, govt, control",2021-09-10T16:12:13.993Z,2021-09-10T16:12:13.993Z,1
9232,"meghan markle, zendaya, celebs, biggest, style, transformation",2021-09-08T08:03:38.290Z,2021-09-08T08:03:38.290Z,1
8160,"look, steyn, city, new, allowing, residents, dodge, joburg",2021-08-23T09:18:54.317Z,2021-08-23T09:18:54.317Z,1
9400,"r kelly, accuser, singer, starved, days, assaulting",2021-09-10T05:32:52.023Z,2021-09-10T05:32:52.023Z,1
9385,"trading, central bank, bitcoin, like, stamps, sweden, governor",2021-09-09T19:52:51.583Z,2021-09-09T19:52:51.583Z,1
111,"sa, woolworths, ceo, interview, mr price, stores, game, takealot",2021-03-01T13:59:48.037Z,2021-08-28T10:12:14.370Z,108
8873,"angelina jolie, photos, shares, rare, pics, daughters, shiloh, zahara",2021-09-04T06:41:09.680Z,2021-09-04T06:41:09.680Z,1
79,"watch, new, film, love, drama, show, star, woman",2021-03-01T10:56:32.817Z,2021-08-29T02:00:06.260Z,383
1418,"new, sa, review, suv, kia, toyota, suzuki, market",2021-03-22T11:44:13.910Z,2021-08-28T08:01:33.767Z,142
1920,"psl, superfans, machaka, miladinovic, swap, colourful, football, regalia",2021-03-31T13:30:02.750Z,2021-03-31T13:30:02.750Z,1
241,"standard bank, bank, banks, sa, new, customers, fnb, banking",2021-03-02T12:23:38.867Z,2021-08-27T12:00:27.133Z,173
9335,"leonardo dicaprio, jennifer, lawrence, mission, save, earth, look",2021-09-09T10:18:09.020Z,2021-09-09T10:18:09.020Z,1
9079,"life esidimeni, patients, centre, inquest, hears, care, nurses, life esidimeni inquest",2021-09-07T03:14:34.727Z,2021-09-09T16:32:38.560Z,5
2902,"nissan 400z proto, design, director, explains, essence, zness, means, nissan",2021-04-21T08:30:33.767Z,2021-05-05T02:30:51.633Z,2
8402,"south africa, years, child, maintenance, father, home affairs, according, married",2021-08-30T08:24:59.230Z,2021-09-03T05:40:37Z,6
9000,"daniel kibel, cmtrading, says, opportunity, money, market",2021-09-06T10:17:52.273Z,2021-09-06T10:17:52.273Z,1
9004,"alleged, instigator, unrest, bonginkosi khanyile, mall, granted, bail, watch",2021-09-06T10:29:38.207Z,2021-09-08T04:32:53.973Z,5
8369,"sa, paralympics, paralympic, tokyo, louzanne, coetzee, gold, team sa",2021-08-30T04:30:24.853Z,2021-09-05T20:20:52.043Z,21
5584,"apartheid, apartheid killers, karyn, maughan, killers, npa, justice, de klerk",2021-06-21T14:20:06.903Z,2021-07-07T07:08:21.863Z,8
9235,"south africans, seize, chance, buy, montenegro, citizenshipbyinvestment, programme, ends",2021-09-08T08:18:51.573Z,2021-09-08T08:18:51.573Z,1
8555,"flights, flysafair, discounted, youll, wait, line, ticket, cape town",2021-08-31T13:03:46.597Z,2021-09-04T08:00:31.220Z,4
7596,"look, yearold, fastfood, joint, found, pompeii, reopen, public",2021-08-09T07:17:50.497Z,2021-08-09T07:17:50.497Z,1
8591,"diet, consisting, mainly, fruit, bad",2021-09-01T03:15:55.497Z,2021-09-01T03:15:55.497Z,1
9390,"men, court, pietermaritzburg, ora, shooting",2021-09-10T04:03:59.777Z,2021-09-10T04:03:59.777Z,1
8021,"burger king, sale, possibly, cards, revised, conditions",2021-08-18T15:12:03.237Z,2021-08-18T15:12:03.237Z,1
904,"zweli mkhize, gems, administrator, nhi, amid, r300m, fraud, probe",2021-03-11T06:13:33.003Z,2021-03-11T06:13:33.003Z,1
8376,"threats, stones, eskom, exec, influenced, kusile, transport, tenders",2021-08-30T05:18:11.927Z,2021-08-30T05:47:23.957Z,2
8410,"ronaldo, return, united, man, utd, qualifying, england, players",2021-08-30T09:14:16.953Z,2021-09-05T20:20:37.230Z,23
8936,"mec, khoza, warns, parents, sending, children, unregistered, daycare",2021-09-06T04:36:23.117Z,2021-09-06T04:36:23.117Z,1
8850,"celebs, furthered, studies",2021-09-03T13:51:36.737Z,2021-09-03T13:51:36.737Z,1
9287,"mexican, president, abortion, ruling, respected",2021-09-08T19:04:40.653Z,2021-09-08T19:04:40.653Z,1
8964,"toyota verblitz, bok, star, du, toit, signs, japanese, club",2021-09-06T06:55:51.597Z,2021-09-06T06:55:51.597Z,1
5447,"raises, bishops diocesan college, feel good, 24hour, cycle, challenge, kids, langa",2021-06-17T12:29:35.540Z,2021-06-22T04:17:12.630Z,2
8439,"watch, dumpster, diving, mama, turns, collecting, trash, fulltime",2021-08-30T12:22:48.190Z,2021-08-30T12:22:48.190Z,1
9249,"arteta, job, line, arsenal, consider, conte, appointment, report",2021-09-08T11:13:07.963Z,2021-09-08T11:13:07.963Z,1
9360,"phonetography, tips, taking, pics, palmsized, device",2021-09-09T14:32:54.067Z,2021-09-09T14:32:54.067Z,1
7876,"minnaar, mtb, world, world cup, overall, heads, switzerland, mountain",2021-08-16T04:26:35.663Z,2021-08-29T20:31:34.340Z,7
9120,"justin trudeau, video, shows, pelted, gravel, antivax, protesters, protester",2021-09-07T10:27:02.700Z,2021-09-07T14:30:09.833Z,2
10130,"cbd, sa, distributor, tested, products, label, bottle, cut",2021-09-20T04:34:14.197Z,2021-09-26T14:55:38.597Z,2
10181,"rmi, discovery, remgro, recovery, momentum metropolitan, unbundle, stakes, momentum",2021-09-20T10:11:27.923Z,2021-09-23T03:03:35.330Z,4
10110,"covid19, vaccine, pfizer, vaccination, us, people, shots, sa",2021-09-20T02:31:14.977Z,2021-09-25T10:00:31.250Z,40
10109,"bakkie, driven, swansong, trip, current, ranger, ford, new",2021-09-20T02:30:05.980Z,2021-09-23T04:19:08.140Z,4
10223,"weather warning, severe, thunderstorm, kzn",2021-09-20T13:38:43.200Z,2021-09-20T13:38:43.200Z,1
9603,"anc, iec, elections 2021, court, magashule, suspension, battle, dismissed",2021-09-13T10:37:11.723Z,2021-09-19T13:30:05.767Z,17
10146,"sasol, come, emission, target, climate, govt, let, rich",2021-09-20T05:47:23.323Z,2021-09-26T10:03:23.977Z,9
10189,"russia, putin, opposition, mass, fraud, party, vote, russian",2021-09-20T11:07:40.857Z,2021-09-23T18:15:07.173Z,6
9561,"ndlovu, rosemary, man, court, handed, years, murders, excop",2021-09-13T06:08:06.003Z,2021-09-18T22:56:10.940Z,35
10226,"miss south africa, anele mdoda, nico panagio, nico, panagio, pageant, finale",2021-09-20T14:01:12.433Z,2021-09-20T14:01:12.433Z,1
10241,"solar energy, watch, company, power, cars",2021-09-20T16:01:22.100Z,2021-09-20T16:01:22.100Z,1
10198,"red carpet, classic, evening, couture, gowns, reigned, supreme, emmy",2021-09-20T11:55:32.397Z,2021-09-21T18:01:06.953Z,2
10256,"opinion, exploiting, gig, workers, sa, jobs, crisis, worse",2021-09-20T18:59:25.360Z,2021-09-20T18:59:25.360Z,1
10095,"manny pacquiao, philippines, run, president",2021-09-19T12:39:18.207Z,2021-09-19T12:39:18.207Z,1
10172,"sundowns, ahead, maritzburg, pirates, royal, maritzburg united, gallants, game",2021-09-20T08:49:38.407Z,2021-09-26T17:44:12.600Z,20
10047,"red carpet, coverage, 73rd, emmy, awards, ceremony, coming, e",2021-09-18T08:38:13.880Z,2021-09-18T08:38:13.880Z,1
10088,"smoothies, range, france, cops, bastards, bottles, removed, shelves",2021-09-19T10:04:37.053Z,2021-09-19T10:04:37.053Z,1
10005,"california wildfires, world, largest, tree, path, raging, desperate, bid",2021-09-17T11:25:23.427Z,2021-09-17T16:39:14.510Z,2
10253,"f1, leaked, calendar, report, grand prix, practice, russian, melbourne",2021-09-20T18:42:24.837Z,2021-09-25T09:57:12.647Z,5
10016,"imperial logistics, shareholders, greenlight, sale, dubai, ports, soe, share price",2021-09-17T13:08:36.610Z,2021-09-17T16:21:21.800Z,2
9994,"foreign, buyers, keen, sa, properties, price, tags, r41m",2021-09-17T09:12:07.550Z,2021-09-17T09:12:07.550Z,1
6051,"find, school, holiday, calendar, updated, new, 2021",2021-07-01T10:24:40.047Z,2021-07-01T10:29:49.573Z,2
10054,"look, couple, converted, bendy, bus, family, home, toddler",2021-09-18T14:10:11.093Z,2021-09-18T14:10:11.093Z,1
9550,"lead, championship, mount, edgecombe, american, ryder cup, good, da",2021-09-13T05:17:10.533Z,2021-09-19T04:56:46.437Z,11
9948,"higher education, watch, inside, africa, cannabis, academy",2021-09-16T11:52:26.997Z,2021-09-16T11:52:26.997Z,1
10046,"life, money laundering, sanlam, fined, weaknesses, prevention, measures",2021-09-18T08:16:03.577Z,2021-09-18T08:16:03.577Z,1
8593,"evergreen, players, celebrate, 15th, season, psl, chiefs, star",2021-09-01T04:02:56.683Z,2021-09-04T22:03:11.317Z,4
9063,"world cup, biennial, uefa, ceferin, dilute, tournament, fifa, boss",2021-09-06T17:01:15.253Z,2021-09-08T20:23:27.823Z,2
9495,"making, easier, track, pension",2021-09-11T22:35:26.757Z,2021-09-11T22:35:26.757Z,1
9615,"box office, hollywood, blockbusters, flops",2021-09-13T12:33:27.550Z,2021-09-13T12:33:27.550Z,1
9674,"kzn, netball, teams, trail, telkom, league",2021-09-14T04:21:59.400Z,2021-09-14T04:21:59.400Z,1
9712,"whoopi goldberg, met gala, valentino, met, gala, people, helping, brilliant",2021-09-14T10:27:05.693Z,2021-09-14T10:27:05.693Z,1
9868,"upcoming, events",2021-09-16T04:00:31.910Z,2021-09-16T04:00:31.910Z,1
9886,"visit, seal, point, lighthouse, cape, st, francis",2021-09-16T04:21:38.457Z,2021-09-16T04:21:38.457Z,1
9943,"value, volume",2021-09-16T10:37:28.510Z,2021-09-16T10:37:28.510Z,1
9957,"survivor sa, season, winner, crowned, immunity, island, finale, promises",2021-09-16T12:59:46.030Z,2021-09-17T04:23:50.270Z,3
10050,"flying, poop, netflix, ex, education, actually, mix, chocolate",2021-09-18T10:17:47.323Z,2021-09-18T10:17:47.323Z,1
10067,"music, industry, problems, rising",2021-09-18T22:37:48.357Z,2021-09-18T22:37:48.357Z,1
9959,"toy, snakes, soccer, balls, tense, standoff, sa, airports",2021-09-16T13:29:51.690Z,2021-09-16T13:29:51.690Z,1
6574,"sab, targeted, beer association, heineken, facilities, looted, torched, distell",2021-07-14T06:48:53.653Z,2021-07-16T15:23:07.587Z,3
10195,"douyin, china, version, tiktok, capping, time, platform, users",2021-09-20T11:45:26.857Z,2021-09-20T11:45:26.857Z,1
9573,"problem, burning",2021-09-13T07:35:15.737Z,2021-09-13T07:35:15.737Z,1
8418,"eu, travel restrictions, looks, like, impose, americans, reaches, goal",2021-08-30T10:16:26.580Z,2021-09-02T08:02:03.103Z,3
3394,"tembisa 10, sanef, media, independent, journalism, news, independent media, political",2021-05-02T18:31:43.080Z,2021-08-04T08:38:32.340Z,20
9810,"wada, review, cannabis, banned, status",2021-09-15T07:09:33.213Z,2021-09-15T07:09:33.213Z,1
2978,"opinion, blind, spot, copyright, law",2021-04-22T11:46:32.240Z,2021-04-22T11:46:32.240Z,1
3861,"beautiful, boomslang",2021-05-12T07:45:30.997Z,2021-05-12T07:45:30.997Z,1
8717,"new, student, graduate, intake, wesbank, programme",2021-09-02T04:50:44.303Z,2021-09-02T04:50:44.303Z,1
9990,"high school, us, pupils, lave, trade, snapchat, group, pretended",2021-09-17T07:34:16.940Z,2021-09-17T07:34:16.940Z,1
9941,"footage, shows, sea, blood, close, dolphins, killed, mass",2021-09-16T10:33:57.447Z,2021-09-16T10:33:57.447Z,1
9873,"sentrale, gee, eienaars, skuld, vir, swak, werk, kougastreek",2021-09-16T04:06:19.240Z,2021-09-16T04:35:01.160Z,6
10672,"sandile buthelezi, digital vibes, health, dept, suspends, dg, alleged, role",2021-09-26T16:15:14.227Z,2021-09-26T16:15:14.227Z,1
10664,"us, train, derailment, injuries, reported, rail, operator, dead",2021-09-26T09:20:09.597Z,2021-09-26T09:36:56.120Z,2
10652,"choppies, mphoko, dispute, finally, heads, court",2021-09-25T22:05:35.373Z,2021-09-25T22:05:35.373Z,1
10614,"people, wound, icu, covid, party, canada",2021-09-24T14:45:16.790Z,2021-09-24T14:45:16.790Z,1
10302,"nascar, tinder, tampax, tiktok, creator, ugly, logo, redesigns",2021-09-21T08:09:08.870Z,2021-09-21T08:09:08.870Z,1
10620,"flights, cancelled, new, canary, islands, volcanic, eruption",2021-09-24T19:19:53.903Z,2021-09-24T19:19:53.903Z,1
10480,"uct, senate, favour, policy, mandatory, vast, majority, vote",2021-09-22T15:56:20.353Z,2021-09-23T03:00:12.193Z,2
10435,"south africa, opinion, blame, dickason, tragedy",2021-09-22T08:14:52.663Z,2021-09-22T08:14:52.663Z,1
10445,"shares, investors, empowerment deal, absa, planned, hands, black, staff",2021-09-22T10:07:21.997Z,2021-09-24T06:31:40.303Z,4
10599,"harry potter, ryder cup, actor, felton, requires, medical, attention, ryder",2021-09-24T05:29:49.007Z,2021-09-24T05:29:49.007Z,1
10330,"diepcity, wins, big, 5th, royalty, soapie, awards",2021-09-21T11:46:34.707Z,2021-09-21T11:46:34.707Z,1
10544,"somizi, bad, books",2021-09-23T08:30:44.677Z,2021-09-23T08:30:44.677Z,1
10373,"hundreds, storm, namibia, parliament, ahead, german, genocide, deal",2021-09-21T17:52:02.643Z,2021-09-21T17:52:02.643Z,1
10555,"bertina, engelbrecht, new, ceo, clicks, ramsunder, quits, australia",2021-09-23T10:24:55.363Z,2021-09-23T10:24:55.363Z,1
10618,"warwickshire, win, eighth, english, county, championship, battering, somerset",2021-09-24T17:31:54.870Z,2021-09-24T17:31:54.870Z,1
4155,"melinda gates, money, divorce, learn, split, bill",2021-05-19T08:10:27.890Z,2021-05-19T08:10:27.890Z,1
5537,"youth unemployment, watch, thuma, mina, turning, head, 2021 budget, ekurhuleni",2021-06-19T22:37:04.863Z,2021-07-03T22:46:13.077Z,5
828,"hair, natural hair, tips, care, winter, braids, protective, haircare",2021-03-10T08:38:30.290Z,2021-08-23T10:14:43.810Z,38
10424,"actor, willie, garson, dies",2021-09-22T06:50:36.813Z,2021-09-22T06:50:36.813Z,1
10608,"look, ground, broken, god, window, skywalk, sa, grand",2021-09-24T09:11:45.167Z,2021-09-24T09:11:45.167Z,1
10353,"pakistan, england, binned, cancelled, tour, new zealand, latham, expresses",2021-09-21T14:35:37.867Z,2021-09-24T06:46:56.157Z,3
10605,"new york city, food delivery, workers, win, right, bathroom, access, job",2021-09-24T08:55:13.380Z,2021-09-24T08:55:13.380Z,1
10376,"ahead, saa, takatso, takeoff, makes, clear, involved, days",2021-09-21T19:10:56.247Z,2021-09-22T17:24:44.257Z,2
9724,"sex, talk, common, misunderstandings, doctors, confront, preventing, pregnancy",2021-09-14T12:04:51.300Z,2021-09-14T12:04:51.300Z,1
10606,"nasa, insight, lander, finally, detected, big, mars, quakes",2021-09-24T09:04:02.007Z,2021-09-24T09:04:02.007Z,1
10369,"chelsea, alonso, stop, taking, knee, social media, lukaku, wants",2021-09-21T16:31:00.650Z,2021-09-23T19:38:12.150Z,2
10487,"sa economy, steel, federation, warns, numsa, strike, action, cost",2021-09-22T17:56:02.660Z,2021-09-22T17:56:02.660Z,1
8770,"recipes, need, try, local, indian, cuisine, traditional, heritage",2021-09-02T11:39:39.227Z,2021-09-02T12:49:03.457Z,2
10276,"pietermaritzburg, karate, champ, heads, africa, youth, games",2021-09-21T04:36:31.500Z,2021-09-21T04:36:31.500Z,1
6766,"vaccinated, google, home, office, require, us, fully, staff",2021-07-19T14:17:45.650Z,2021-08-25T12:25:15.120Z,5
10408,"public service, kzn, treasury, mec, evaluates, working, culture",2021-09-22T04:24:08.687Z,2021-09-22T04:24:08.687Z,1
3956,"kaizer chiefs, chiefs, kaizer, baxter, stuart baxter, ready, coach, players",2021-05-14T09:18:44.970Z,2021-08-25T04:17:04.397Z,63
10600,"super rugby, fijian drua, head coach, fijian, drua, head, coach",2021-09-24T05:51:05.543Z,2021-09-24T05:51:05.543Z,1
5758,"white collar heist, podcast, gary, porritt, sue, bennett, court, week",2021-06-24T14:03:08.227Z,2021-06-24T14:03:08.227Z,1
10368,"arteta, hails, odegaard, leadership, arsenal, revival",2021-09-21T16:18:18.523Z,2021-09-21T16:18:18.523Z,1
4100,"load shedding, eskom, stage, start, suspended, night, warns, tuesday",2021-05-18T10:59:52.677Z,2021-06-22T14:00:26.047Z,35
10450,"hundreds, fish, us, lake, died, herpes, outbreak",2021-09-22T11:17:18.020Z,2021-09-22T11:17:18.020Z,1
4736,"cape town, plans, new, airport, include, drone, port, shops",2021-06-01T10:29:51.090Z,2021-06-01T10:29:51.090Z,1
122,"enca, lindsay dentlinger, anc, racist, saga, pickets, claims, racism",2021-03-01T14:43:19.363Z,2021-03-11T04:06:13.520Z,12
1656,"norma mngoma, gigaba, norma, zondo, mngoma, malusi gigaba, state capture inquiry, testimony",2021-03-26T09:23:44.377Z,2021-08-13T06:11:58.050Z,39
8704,"section 25, state, custodianship, remains, amendment, bill, adopted, friday",2021-09-02T03:00:09.263Z,2021-09-03T17:34:06.987Z,2
